Title,Tags
Is there research into associative/commutative optimizations?,<compilers
Is there research into associative/commutative optimizations?,<program-optimization
How to prove that the reversal of the concatenation of two strings is the concatenation of the reversals?,<formal-languages
How to prove that the reversal of the concatenation of two strings is the concatenation of the reversals?,<proof-techniques
How to prove that the reversal of the concatenation of two strings is the concatenation of the reversals?,<induction
Draw a 5 × 5 grid graph. How many edges does the n × n grid graph have?,<graph-theory
Draw a 5 × 5 grid graph. How many edges does the n × n grid graph have?,<graphs
Draw a 5 × 5 grid graph. How many edges does the n × n grid graph have?,<square-grid
Find a string that covers many sets of binary strings with don't-cares,<algorithms
Find a string that covers many sets of binary strings with don't-cares,<strings
Find a string that covers many sets of binary strings with don't-cares,<heuristics
Find a string that covers many sets of binary strings with don't-cares,<enumeration
Solving an ordered knapsack problem exactly with a non linear (blackbox) evaluation function,<terminology
Solving an ordered knapsack problem exactly with a non linear (blackbox) evaluation function,<optimization
Solving an ordered knapsack problem exactly with a non linear (blackbox) evaluation function,<reference-request
Solving an ordered knapsack problem exactly with a non linear (blackbox) evaluation function,<heuristics
Solving an ordered knapsack problem exactly with a non linear (blackbox) evaluation function,<knapsack-problems
Relative pose estimation using epipolar geometry: Wrong translation estimate,<computer-vision
Minimum Cost Max Flow with Negative Weight Cycles?,<algorithms
Minimum Cost Max Flow with Negative Weight Cycles?,<optimization
Minimum Cost Max Flow with Negative Weight Cycles?,<network-flow
Minimum Cost Max Flow with Negative Weight Cycles?,<max-flow
Compression of a text that contains only the 5 first letters of the alphabet?,<data-compression
Compression of a text that contains only the 5 first letters of the alphabet?,<huffman-coding
Why can you push multiple symbols on a PDA stack at once?,<automata
Why can you push multiple symbols on a PDA stack at once?,<pushdown-automata
Is there any good way to judge whether the rectangle is inside the point cloud?,<algorithms
Is there any good way to judge whether the rectangle is inside the point cloud?,<image-processing
Is there any good way to judge whether the rectangle is inside the point cloud?,<heuristics
Is there any good way to judge whether the rectangle is inside the point cloud?,<graphics
generic technique to build LTL/CTL formula that satisfy specific inputs to a model,<automata
generic technique to build LTL/CTL formula that satisfy specific inputs to a model,<logic
generic technique to build LTL/CTL formula that satisfy specific inputs to a model,<simulation
generic technique to build LTL/CTL formula that satisfy specific inputs to a model,<model-checking
generic technique to build LTL/CTL formula that satisfy specific inputs to a model,<linear-temporal-logic
Is Turing Reduction always in context to decidable languages?,<computability
Is Turing Reduction always in context to decidable languages?,<reductions
Is there any practical trick to mentally count in Gray code?,<arithmetic
Is there any practical trick to mentally count in Gray code?,<encoding-scheme
Is there any practical trick to mentally count in Gray code?,<number-formats
Finding a subgraph with no perfect matchings,<complexity-theory
Finding a subgraph with no perfect matchings,<graphs
Finding a subgraph with no perfect matchings,<optimization
Finding a subgraph with no perfect matchings,<bipartite-matching
Dominator tree with edges annotated by min-cut size,<algorithms
Dominator tree with edges annotated by min-cut size,<graphs
Dominator tree with edges annotated by min-cut size,<data-structures
Dominator tree with edges annotated by min-cut size,<minimum-cuts
Checking for $3$-colorability by searching for $K_4$ as a minor,<complexity-theory
Checking for $3$-colorability by searching for $K_4$ as a minor,<graph-theory
Checking for $3$-colorability by searching for $K_4$ as a minor,<np-complete
Ellipsoid with minimal volume that contains 2 other ellipsoids,<algorithms
Ellipsoid with minimal volume that contains 2 other ellipsoids,<optimization
Ellipsoid with minimal volume that contains 2 other ellipsoids,<computational-geometry
How hard is recovering a binary matrix from its check sums?,<complexity-theory
How hard is recovering a binary matrix from its check sums?,<time-complexity
Confusion regarding the Definition of 2 Way Finite State Automata?,<automata
Confusion regarding the Definition of 2 Way Finite State Automata?,<finite-automata
Derandomization of an approximation algorithm for solving a linear system,<algorithms
Derandomization of an approximation algorithm for solving a linear system,<algorithm-analysis
Derandomization of an approximation algorithm for solving a linear system,<randomized-algorithms
Derandomization of an approximation algorithm for solving a linear system,<greedy-algorithms
Derandomization of an approximation algorithm for solving a linear system,<probabilistic-algorithms
Proving complexity by reduction using strongly NP-hard problem,<complexity-theory
Proving complexity by reduction using strongly NP-hard problem,<np-complete
Proving complexity by reduction using strongly NP-hard problem,<complexity-classes
Why are these features missing in modern day general purpose computer languages?,<programming-languages
Misunderstanding Turing's Halting-Problem Argument,<algorithms
Misunderstanding Turing's Halting-Problem Argument,<halting-problem
What is inapproximability of NP-hard problems?,<np-hard
What is inapproximability of NP-hard problems?,<approximation
What is the minimum acceleration of a macro machine?,<turing-machines
What is the minimum acceleration of a macro machine?,<busy-beaver
Does local optimization in a genetic algorithm decrease diversity?,<algorithms
Does local optimization in a genetic algorithm decrease diversity?,<optimization
Does local optimization in a genetic algorithm decrease diversity?,<genetic-algorithms
Does local optimization in a genetic algorithm decrease diversity?,<evolutionary-computing
Numerical ratio between the length of a string and the transited states,<automata
Numerical ratio between the length of a string and the transited states,<finite-automata
"Cyclic deterministic finite automata, exponential advantage over DFA",<formal-languages
"Cyclic deterministic finite automata, exponential advantage over DFA",<regular-languages
"Cyclic deterministic finite automata, exponential advantage over DFA",<finite-automata
Mapping reducibility from recursive to recursively enumerable language,<computability
Mapping reducibility from recursive to recursively enumerable language,<reductions
Finding all solutions to an integer linear programming (ILP) problem,<linear-programming
