Title,Tags
"If L is regular, must the language L_1 = {w : w^Rw in L} be regular, or may it be non regular?",<regular languages
top k selection in fixed size priority queue with dynamically changing values,<scheduling
What is the difference between shortest distance and shortest path?,<terminology
What is the difference between shortest distance and shortest path?,<graphs
"Check whether a directed, rooted spanning tree is actually some shortest paths tree in O(V + E) time",<algorithms
"Check whether a directed, rooted spanning tree is actually some shortest paths tree in O(V + E) time",<complexity theory
"Check whether a directed, rooted spanning tree is actually some shortest paths tree in O(V + E) time",<graph theory
"Check whether a directed, rooted spanning tree is actually some shortest paths tree in O(V + E) time",<shortest path
"Check whether a directed, rooted spanning tree is actually some shortest paths tree in O(V + E) time",<graph algorithms
"Fix two primes p and q. Given input a number of the form p^aq^b, find the immediate next number of the same form",<algorithms
"Fix two primes p and q. Given input a number of the form p^aq^b, find the immediate next number of the same form",<number theory
Calculating disk seek times,<operating systems
Calculating disk seek times,<memory hardware
How to find number of occurences of specific distances in binary (search) trees?,<binary trees
How to find number of occurences of specific distances in binary (search) trees?,<probability theory
How to find number of occurences of specific distances in binary (search) trees?,<search trees
How to find number of occurences of specific distances in binary (search) trees?,<counting
Positional number representation,<number formats
Compute the Hamming code with odd parity for the memory word 1101 1001 0001 1011,<memory hardware
Compute the Hamming code with odd parity for the memory word 1101 1001 0001 1011,<coding theory
Compute the Hamming code with odd parity for the memory word 1101 1001 0001 1011,<hamming code
Difference between equivalence and implication,<logic
Difference between equivalence and implication,<model checking
Difference between equivalence and implication,<temporal logic
Difference between equivalence and implication,<computation tree logic
"Can there exist a recurrence relation for sequential search""?""""an there exist a re""",<algorithms
"Can there exist a recurrence relation for sequential search""?""""an there exist a re""",<recurrence relation
Determine whether there is a valid rounding in a table of numbers,<algorithms
Determine whether there is a valid rounding in a table of numbers,<graph theory
Determine whether there is a valid rounding in a table of numbers,<network flow
About sorting numbers in linear time,<sorting
About sorting numbers in linear time,<probability theory
About sorting numbers in linear time,<probabilistic algorithms
"Using incremental algorithms"" to find the k^{th} smallest number""""sing ""incremental algorithms"" to find the k^{th} smallest """"ing ""incremental algorithms"" to find the k^{th} smal""""ng ""incremental algorithms"" to find the k^{th} """"g ""incremental algorithms"" to find the k^{t"""" ""incremental algorithms"" to find the k^""""""incremental algorithms"" to find the k""""incremental algorithms"" to find the k""""ncremental alg""",<probability theory
"Using incremental algorithms"" to find the k^{th} smallest number""""sing ""incremental algorithms"" to find the k^{th} smallest """"ing ""incremental algorithms"" to find the k^{th} smal""""ng ""incremental algorithms"" to find the k^{th} """"g ""incremental algorithms"" to find the k^{t"""" ""incremental algorithms"" to find the k^""""""incremental algorithms"" to find the k""""incremental algorithms"" to find the k""""ncremental alg""",<randomized algorithms
"Using incremental algorithms"" to find the k^{th} smallest number""""sing ""incremental algorithms"" to find the k^{th} smallest """"ing ""incremental algorithms"" to find the k^{th} smal""""ng ""incremental algorithms"" to find the k^{th} """"g ""incremental algorithms"" to find the k^{t"""" ""incremental algorithms"" to find the k^""""""incremental algorithms"" to find the k""""incremental algorithms"" to find the k""""ncremental alg""",<randomness
"Using incremental algorithms"" to find the k^{th} smallest number""""sing ""incremental algorithms"" to find the k^{th} smallest """"ing ""incremental algorithms"" to find the k^{th} smal""""ng ""incremental algorithms"" to find the k^{th} """"g ""incremental algorithms"" to find the k^{t"""" ""incremental algorithms"" to find the k^""""""incremental algorithms"" to find the k""""incremental algorithms"" to find the k""""ncremental alg""",<probabilistic algorithms
"Using incremental algorithms"" to find the k^{th} smallest number""""sing ""incremental algorithms"" to find the k^{th} smallest """"ing ""incremental algorithms"" to find the k^{th} smal""""ng ""incremental algorithms"" to find the k^{th} """"g ""incremental algorithms"" to find the k^{t"""" ""incremental algorithms"" to find the k^""""""incremental algorithms"" to find the k""""incremental algorithms"" to find the k""""ncremental alg""",<random number generator
Estimate the running time of counting nodes in a binary tree,<binary trees
"What algorithm is suitable for very small scale, time dependent optimization?",<optimization
"What algorithm is suitable for very small scale, time dependent optimization?",<heuristics
Runtime complexity of unary languages,<time complexity
"Split Find: maintaining dynamic graph connectivity information, under edge deletion",<graphs
"Split Find: maintaining dynamic graph connectivity information, under edge deletion",<data structures
"Split Find: maintaining dynamic graph connectivity information, under edge deletion",<union find
Detecting palindromes in binary numbers using a finite state machine,<regular languages
